UP,Down,contronler,hard
0,0,contronler_655,hard_2
0,0,contronler_656,hard_2
0,0,contronler_657,hard_2
0,0,contronler_658,hard_2
0,0,contronler_658,hard_2
0,0,contronler_658,hard_2
0,0,contronler_659,hard_2
0,0,contronler_659,hard_2
0,0,contronler_659,hard_2
0,0,contronler_660,hard_2
0,0,contronler_661,hard_2
0,0,contronler_662,hard_2
0,0,contronler_663,hard_2
0,0,contronler_664,hard_2
0,0,contronler_665,hard_2
0,0,contronler_665,hard_2
0,0,contronler_665,hard_2
0,0,contronler_666,hard_2
0,0,contronler_667,hard_2
0,0,contronler_668,hard_2
0,0,contronler_668,hard_2
0,0,contronler_669,hard_2
0,0,contronler_670,hard_2
0,0,contronler_671,hard_2
0,0,contronler_672,hard_2
0,0,contronler_672,hard_2
0,0,contronler_673,hard_2
0,0,contronler_674,hard_2
0,0,contronler_675,hard_2
0,0,contronler_676,hard_2
0,0,contronler_677,hard_2
0,0,contronler_678,hard_2
0,0,contronler_679,hard_2
0,0,contronler_680,hard_2
0,0,contronler_681,hard_2
0,0,contronler_682,hard_2
0,0,contronler_683,hard_2
0,0,contronler_683,hard_2
0,0,contronler_683,hard_2
0,0,contronler_683,hard_2
0,0,contronler_684,hard_2
0,0,contronler_685,hard_2
0,0,contronler_685,hard_2
0,0,contronler_686,hard_2
0,0,contronler_686,hard_2
0,0,contronler_687,hard_2
0,0,contronler_688,hard_2
0,0,contronler_688,hard_2
0,0,contronler_689,hard_2
0,0,contronler_690,hard_2
0,0,contronler_691,hard_2
0,0,contronler_692,hard_2
0,0,contronler_692,hard_2
0,0,contronler_693,hard_2
0,0,contronler_694,hard_2
0,0,contronler_694,hard_2
0,0,contronler_695,hard_2
0,0,contronler_696,hard_2
0,0,contronler_696,hard_2
0,0,contronler_697,hard_2
0,0,contronler_698,hard_2
0,0,contronler_699,hard_2
0,0,contronler_700,hard_2
0,0,contronler_701,hard_2
0,0,contronler_702,hard_2
0,0,contronler_703,hard_2
0,0,contronler_704,hard_2
0,0,contronler_705,hard_2
0,0,contronler_706,hard_2
0,0,contronler_707,hard_2
0,0,contronler_708,hard_2
0,0,contronler_709,hard_2
0,0,contronler_710,hard_2
0,0,contronler_711,hard_2
0,0,contronler_712,hard_2
0,0,contronler_713,hard_2
0,0,contronler_713,hard_2
0,0,contronler_714,hard_2
0,0,contronler_715,hard_2
0,0,contronler_716,hard_2
0,0,contronler_716,hard_2
0,0,contronler_717,hard_2
0,0,contronler_717,hard_2
0,0,contronler_718,hard_2
0,0,contronler_719,hard_2
0,0,contronler_719,hard_2
0,0,contronler_720,hard_2
0,0,contronler_720,hard_2
0,0,contronler_721,hard_2
0,0,contronler_722,hard_2
0,0,contronler_722,hard_2
0,0,contronler_723,hard_2
0,0,contronler_723,hard_2
0,0,contronler_724,hard_2
0,0,contronler_725,hard_2
0,0,contronler_725,hard_2
0,0,contronler_726,hard_2
0,0,contronler_727,hard_2
0,0,contronler_728,hard_2
0,0,contronler_728,hard_2
0,0,contronler_729,hard_2
0,0,contronler_730,hard_2
0,0,contronler_731,hard_2
0,0,contronler_732,hard_2
0,0,contronler_733,hard_2
0,0,contronler_734,hard_2
0,0,contronler_735,hard_2
0,0,contronler_735,hard_2
0,0,contronler_736,hard_2
0,0,contronler_737,hard_2
0,0,contronler_738,hard_2
0,0,contronler_739,hard_2
0,0,contronler_740,hard_2
0,0,contronler_740,hard_2
0,0,contronler_741,hard_2
0,0,contronler_742,hard_2
0,0,contronler_743,hard_2
0,0,contronler_744,hard_2
0,0,contronler_745,hard_2
0,0,contronler_746,hard_2
0,0,contronler_747,hard_2
0,0,contronler_748,hard_2
0,0,contronler_749,hard_2
0,0,contronler_750,hard_2
0,0,contronler_751,hard_2
0,0,contronler_752,hard_2
0,0,contronler_753,hard_2
0,0,contronler_753,hard_2
0,0,contronler_754,hard_2
0,0,contronler_755,hard_2
0,0,contronler_756,hard_2
0,0,contronler_757,hard_2
0,0,contronler_758,hard_2
0,0,contronler_759,hard_2
0,0,contronler_759,hard_2
0,0,contronler_760,hard_2
0,0,contronler_761,hard_2
0,0,contronler_761,hard_2
0,0,contronler_762,hard_2
0,0,contronler_763,hard_2
0,0,contronler_764,hard_2
0,0,contronler_765,hard_2
0,0,contronler_766,hard_2
0,0,contronler_767,hard_2
0,0,contronler_767,hard_2
0,0,contronler_768,hard_2
0,0,contronler_769,hard_2
0,0,contronler_770,hard_2
0,0,contronler_771,hard_2
0,0,contronler_772,hard_2
0,0,contronler_773,hard_2
0,0,contronler_774,hard_2
0,0,contronler_775,hard_2
0,0,contronler_776,hard_2
0,0,contronler_777,hard_2
0,0,contronler_777,hard_2
0,0,contronler_778,hard_2
0,0,contronler_779,hard_2
0,0,contronler_780,hard_2
0,0,contronler_781,hard_2
0,0,contronler_782,hard_2
0,0,contronler_783,hard_2
0,0,contronler_784,hard_2
0,0,contronler_785,hard_2
0,0,contronler_786,hard_2
0,0,contronler_787,hard_2
0,0,contronler_788,hard_2
0,0,contronler_789,hard_2
0,0,contronler_790,hard_2
0,0,contronler_790,hard_2
0,0,contronler_791,hard_2
0,0,contronler_792,hard_2
0,0,contronler_792,hard_2
0,0,contronler_793,hard_2
0,0,contronler_794,hard_2
0,0,contronler_795,hard_2
0,0,contronler_796,hard_2
0,0,contronler_797,hard_2
0,0,contronler_798,hard_2
0,0,contronler_799,hard_2
0,0,contronler_800,hard_2
0,0,contronler_800,hard_2
0,0,contronler_801,hard_2
0,0,contronler_801,hard_2
0,0,contronler_802,hard_2
0,0,contronler_803,hard_2
0,0,contronler_804,hard_2
0,0,contronler_805,hard_2
0,0,contronler_805,hard_2
0,0,contronler_806,hard_2
0,0,contronler_807,hard_2
0,0,contronler_808,hard_2
0,0,contronler_809,hard_2
0,0,contronler_810,hard_2
0,0,contronler_811,hard_2
0,0,contronler_812,hard_2
0,0,contronler_813,hard_2
0,0,contronler_814,hard_2
0,0,contronler_815,hard_2
0,0,contronler_816,hard_2
0,0,contronler_817,hard_2
0,0,contronler_818,hard_2
0,0,contronler_818,hard_2
0,0,contronler_819,hard_2
0,0,contronler_820,hard_2
0,0,contronler_821,hard_2
0,0,contronler_822,hard_2
0,0,contronler_823,hard_2
0,0,contronler_824,hard_2
0,0,contronler_825,hard_2
0,0,contronler_826,hard_2
0,0,contronler_827,hard_2
0,0,contronler_828,hard_2
0,0,contronler_829,hard_2
0,0,contronler_830,hard_2
0,0,contronler_831,hard_2
0,0,contronler_832,hard_2
0,0,contronler_833,hard_2
0,0,contronler_834,hard_2
0,0,contronler_835,hard_2
0,0,contronler_836,hard_2
0,0,contronler_837,hard_2
0,0,contronler_838,hard_2
0,0,contronler_839,hard_2
0,0,contronler_840,hard_2
0,0,contronler_841,hard_2
0,0,contronler_842,hard_2
0,0,contronler_843,hard_3
0,0,contronler_843,hard_3
0,0,contronler_843,hard_3
0,0,contronler_843,hard_3
0,0,contronler_843,hard_3
0,0,contronler_844,hard_3
0,0,contronler_844,hard_3
0,0,contronler_845,hard_3
0,0,contronler_845,hard_3
0,0,contronler_846,hard_3
0,0,contronler_846,hard_3
0,0,contronler_847,hard_3
0,0,contronler_847,hard_3
0,0,contronler_848,hard_3
0,0,contronler_848,hard_3
0,0,contronler_849,hard_3
0,0,contronler_849,hard_3
0,0,contronler_849,hard_3
0,0,contronler_850,hard_3
0,0,contronler_851,hard_3
0,0,contronler_851,hard_3
0,0,contronler_851,hard_3
0,0,contronler_852,hard_3
0,0,contronler_852,hard_3
0,0,contronler_853,hard_3
0,0,contronler_853,hard_3
0,0,contronler_854,hard_3
0,0,contronler_854,hard_3
0,0,contronler_855,hard_3
0,0,contronler_855,hard_3
0,0,contronler_856,hard_3
0,0,contronler_856,hard_3
0,0,contronler_857,hard_3
0,0,contronler_857,hard_3
0,0,contronler_857,hard_3
0,0,contronler_857,hard_3
0,0,contronler_858,hard_3
0,0,contronler_858,hard_3
0,0,contronler_859,hard_3
0,0,contronler_859,hard_3
0,0,contronler_859,hard_3
0,0,contronler_859,hard_3
0,0,contronler_859,hard_3
0,0,contronler_860,hard_3
0,0,contronler_860,hard_3
0,0,contronler_861,hard_3
0,0,contronler_861,hard_3
0,0,contronler_862,hard_3
0,0,contronler_862,hard_3
0,0,contronler_863,hard_3
0,0,contronler_864,hard_3
0,0,contronler_864,hard_3
0,0,contronler_864,hard_3
0,0,contronler_865,hard_3
0,0,contronler_865,hard_3
0,0,contronler_865,hard_3
0,0,contronler_866,hard_3
0,0,contronler_867,hard_3
0,0,contronler_867,hard_3
0,0,contronler_868,hard_3
0,0,contronler_869,hard_3
0,0,contronler_869,hard_3
0,0,contronler_870,hard_3
0,0,contronler_870,hard_3
0,0,contronler_870,hard_3
0,0,contronler_870,hard_3
0,0,contronler_871,hard_3
0,0,contronler_871,hard_3
0,0,contronler_871,hard_3
0,0,contronler_871,hard_3
0,0,contronler_872,hard_3
0,0,contronler_872,hard_3
0,0,contronler_873,hard_3
0,0,contronler_873,hard_3
0,0,contronler_874,hard_3
0,0,contronler_874,hard_3
0,0,contronler_875,hard_3
0,0,contronler_876,hard_3
0,0,contronler_876,hard_3
0,0,contronler_876,hard_3
0,0,contronler_877,hard_3
0,0,contronler_878,hard_3
0,0,contronler_879,hard_3
0,0,contronler_880,hard_3
0,0,contronler_880,hard_3
0,0,contronler_881,hard_3
0,0,contronler_881,hard_3
0,0,contronler_882,hard_3
0,0,contronler_882,hard_3
0,0,contronler_882,hard_3
0,0,contronler_883,hard_3
0,0,contronler_883,hard_3
0,0,contronler_883,hard_3
0,0,contronler_884,hard_3
0,0,contronler_884,hard_3
0,0,contronler_885,hard_3
0,0,contronler_886,hard_3
0,0,contronler_887,hard_3
0,0,contronler_888,hard_3
0,0,contronler_888,hard_3
0,0,contronler_889,hard_3
0,0,contronler_890,hard_3
0,0,contronler_891,hard_3
0,0,contronler_891,hard_3
0,0,contronler_892,hard_3
0,0,contronler_893,hard_3
0,0,contronler_893,hard_3
0,0,contronler_894,hard_3
0,0,contronler_894,hard_3
0,0,contronler_895,hard_3
0,0,contronler_895,hard_3
0,0,contronler_895,hard_3
0,0,contronler_896,hard_3
0,0,contronler_896,hard_3
0,0,contronler_897,hard_3
0,0,contronler_897,hard_3
0,0,contronler_898,hard_3
0,0,contronler_898,hard_3
0,0,contronler_899,hard_3
0,0,contronler_899,hard_3
0,0,contronler_900,hard_3
0,0,contronler_900,hard_3
0,0,contronler_900,hard_3
0,0,contronler_901,hard_3
0,0,contronler_901,hard_3
0,0,contronler_902,hard_3
0,0,contronler_903,hard_3
0,0,contronler_903,hard_3
0,0,contronler_904,hard_3
0,0,contronler_904,hard_3
0,0,contronler_905,hard_3
0,0,contronler_906,hard_3
0,0,contronler_906,hard_3
0,0,contronler_906,hard_3
0,0,contronler_907,hard_3
0,0,contronler_907,hard_3
0,0,contronler_908,hard_3
0,0,contronler_908,hard_3
0,0,contronler_909,hard_3
0,0,contronler_909,hard_3
0,0,contronler_910,hard_3
0,0,contronler_910,hard_3
0,0,contronler_910,hard_3
0,0,contronler_911,hard_3
0,0,contronler_912,hard_3
0,0,contronler_912,hard_3
0,0,contronler_913,hard_3
0,0,contronler_913,hard_3
0,0,contronler_913,hard_3
0,0,contronler_914,hard_3
0,0,contronler_915,hard_3
0,0,contronler_916,hard_3
0,0,contronler_917,hard_3
0,0,contronler_917,hard_3
0,0,contronler_917,hard_3
0,0,contronler_918,hard_3
0,0,contronler_919,hard_3
0,0,contronler_919,hard_3
0,0,contronler_920,hard_3
0,0,contronler_921,hard_3
0,0,contronler_921,hard_3
0,0,contronler_922,hard_3
0,0,contronler_922,hard_3
0,0,contronler_923,hard_3
0,0,contronler_923,hard_3
0,0,contronler_924,hard_3
0,0,contronler_924,hard_3
0,0,contronler_925,hard_3
0,0,contronler_925,hard_3
0,0,contronler_925,hard_3
0,0,contronler_926,hard_3
0,0,contronler_926,hard_3
0,0,contronler_926,hard_3
0,0,contronler_926,hard_3
0,0,contronler_926,hard_3
0,0,contronler_927,hard_3
0,0,contronler_928,hard_3
0,0,contronler_929,hard_3
0,0,contronler_930,hard_3
0,0,contronler_931,hard_3
0,0,contronler_931,hard_3
0,0,contronler_932,hard_3
0,0,contronler_932,hard_3
0,0,contronler_933,hard_3
0,0,contronler_933,hard_3
0,0,contronler_934,hard_3
0,0,contronler_935,hard_3
0,0,contronler_935,hard_3
0,0,contronler_935,hard_3
0,0,contronler_936,hard_3
0,0,contronler_936,hard_3
0,0,contronler_936,hard_3
0,0,contronler_936,hard_3
0,0,contronler_937,hard_3
0,0,contronler_938,hard_3
0,0,contronler_938,hard_3
0,0,contronler_939,hard_3
0,0,contronler_939,hard_3
0,0,contronler_939,hard_3
0,0,contronler_940,hard_3
0,0,contronler_941,hard_3
0,0,contronler_941,hard_3
0,0,contronler_941,hard_3
0,0,contronler_942,hard_3
0,0,contronler_942,hard_3
0,0,contronler_943,hard_3
0,0,contronler_944,hard_3
0,0,contronler_945,hard_3
0,0,contronler_945,hard_3
0,0,contronler_945,hard_3
0,0,contronler_945,hard_3
0,0,contronler_945,hard_3
0,0,contronler_946,hard_3
0,0,contronler_946,hard_3
0,0,contronler_946,hard_3
0,0,contronler_947,hard_3
0,0,contronler_947,hard_3
0,0,contronler_948,hard_3
0,0,contronler_949,hard_3
0,0,contronler_949,hard_3
0,0,contronler_950,hard_3
0,0,contronler_951,hard_3
0,0,contronler_951,hard_3
0,0,contronler_951,hard_3
0,0,contronler_951,hard_3
0,0,contronler_952,hard_3
0,0,contronler_952,hard_3
0,0,contronler_953,hard_3
0,0,contronler_954,hard_3
0,0,contronler_955,hard_3
0,0,contronler_955,hard_3
0,0,contronler_955,hard_3
0,0,contronler_956,hard_3
0,0,contronler_957,hard_3
0,0,contronler_958,hard_3
0,0,contronler_958,hard_3
0,0,contronler_959,hard_3
0,0,contronler_960,hard_3
0,0,contronler_961,hard_3
0,0,contronler_961,hard_3
0,0,contronler_961,hard_3
0,0,contronler_961,hard_3
0,0,contronler_962,hard_3
0,0,contronler_962,hard_3
0,0,contronler_963,hard_3
0,0,contronler_963,hard_3
0,0,contronler_963,hard_3
0,0,contronler_964,hard_3
0,0,contronler_964,hard_3
0,0,contronler_964,hard_3
0,0,contronler_965,hard_3
0,0,contronler_965,hard_3
0,0,contronler_966,hard_3
0,0,contronler_966,hard_3
0,0,contronler_966,hard_3
0,0,contronler_967,hard_3
0,0,contronler_967,hard_3
0,0,contronler_968,hard_3
0,0,contronler_968,hard_3
0,0,contronler_969,hard_3
0,0,contronler_970,hard_3
0,0,contronler_970,hard_3
0,0,contronler_971,hard_3
0,0,contronler_971,hard_3
0,0,contronler_972,hard_3
0,0,contronler_972,hard_3
0,0,contronler_972,hard_3
0,0,contronler_972,hard_3
0,0,contronler_973,hard_3
0,0,contronler_973,hard_3
0,0,contronler_974,hard_3
0,0,contronler_974,hard_3
0,0,contronler_975,hard_3
0,0,contronler_976,hard_3
0,0,contronler_977,hard_3
0,0,contronler_977,hard_3
0,0,contronler_977,hard_3
0,0,contronler_978,hard_3
0,0,contronler_979,hard_3
0,0,contronler_979,hard_3
0,0,contronler_979,hard_3
0,0,contronler_980,hard_3
0,0,contronler_980,hard_3
0,0,contronler_980,hard_3
0,0,contronler_981,hard_3
0,0,contronler_981,hard_3
0,0,contronler_982,hard_3
0,0,contronler_982,hard_3
0,0,contronler_983,hard_3
0,0,contronler_983,hard_3
0,0,contronler_984,hard_3
0,0,contronler_984,hard_3
0,0,contronler_985,hard_3
0,0,contronler_985,hard_3
0,0,contronler_986,hard_3
0,0,contronler_986,hard_3
0,0,contronler_987,hard_3
0,0,contronler_987,hard_3
0,0,contronler_987,hard_3
0,0,contronler_988,hard_3
0,0,contronler_988,hard_3
0,0,contronler_988,hard_3
0,0,contronler_989,hard_3
0,0,contronler_990,hard_3
0,0,contronler_990,hard_3
0,0,contronler_991,hard_3
0,0,contronler_991,hard_3
0,0,contronler_992,hard_3
0,0,contronler_992,hard_3
0,0,contronler_993,hard_3
0,0,contronler_993,hard_3
0,0,contronler_993,hard_3
0,0,contronler_993,hard_3
0,0,contronler_994,hard_3
0,0,contronler_994,hard_3
0,0,contronler_995,hard_3
0,0,contronler_995,hard_3
0,0,contronler_996,hard_3
0,0,contronler_996,hard_3
0,0,contronler_997,hard_3
0,0,contronler_998,hard_3
0,0,contronler_999,hard_3
0,0,contronler_999,hard_3
0,0,contronler_999,hard_3
0,0,contronler_1000,hard_3
0,0,contronler_1001,hard_3
0,0,contronler_1002,hard_3
0,0,contronler_1003,hard_3
0,0,contronler_1003,hard_3
0,0,contronler_1003,hard_3
0,0,contronler_1004,hard_3
0,0,contronler_1004,hard_3
0,0,contronler_1005,hard_3
0,0,contronler_1006,hard_3
0,0,contronler_1006,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1007,hard_3
0,0,contronler_1008,hard_3
0,0,contronler_1008,hard_3
0,0,contronler_1008,hard_3
0,0,contronler_1009,hard_3
0,0,contronler_1010,hard_3
0,0,contronler_1010,hard_3
0,0,contronler_1010,hard_3
0,0,contronler_1010,hard_3
0,0,contronler_1011,hard_3
0,0,contronler_1011,hard_3
0,0,contronler_1012,hard_3
0,0,contronler_1013,hard_3
0,0,contronler_1013,hard_3
0,0,contronler_1014,hard_3
0,0,contronler_1015,hard_3
0,0,contronler_1015,hard_3
0,0,contronler_1016,hard_3
0,0,contronler_1017,hard_3
0,0,contronler_1017,hard_3
0,0,contronler_1018,hard_3
0,0,contronler_1018,hard_3
0,0,contronler_1018,hard_3
0,0,contronler_1019,hard_3
0,0,contronler_1019,hard_3
0,0,contronler_1019,hard_3
0,0,contronler_1020,hard_3
0,0,contronler_1020,hard_3
0,0,contronler_1020,hard_3
0,0,contronler_1021,hard_3
0,0,contronler_1021,hard_3
0,0,contronler_1022,hard_3
0,0,contronler_1022,hard_3
0,0,contronler_1023,hard_3
0,0,contronler_1024,hard_3
0,0,contronler_1024,hard_3
0,0,contronler_1025,hard_3
0,0,contronler_1025,hard_3
0,0,contronler_1025,hard_3
0,0,contronler_1026,hard_3
0,0,contronler_1027,hard_3
0,0,contronler_1028,hard_3
0,0,contronler_1028,hard_3
0,0,contronler_1028,hard_3
0,0,contronler_1029,hard_3
0,0,contronler_1029,hard_3
0,0,contronler_1030,hard_3
0,0,contronler_1030,hard_3
0,0,contronler_1030,hard_3
0,0,contronler_1030,hard_3
0,0,contronler_1030,hard_3
0,0,contronler_1031,hard_3
0,0,contronler_1031,hard_3
0,0,contronler_1031,hard_3
0,0,contronler_1032,hard_3
0,0,contronler_1032,hard_3
0,0,contronler_1033,hard_3
0,0,contronler_1034,hard_3
0,0,contronler_1035,hard_3
0,0,contronler_1036,hard_3
0,0,contronler_1036,hard_3
0,0,contronler_1037,hard_3
0,0,contronler_1038,hard_3
0,0,contronler_1038,hard_3
0,0,contronler_1038,hard_3
0,0,contronler_1039,hard_3
0,0,contronler_1039,hard_3
0,0,contronler_1039,hard_3
0,0,contronler_1040,hard_3
0,0,contronler_1041,hard_3
0,0,contronler_1042,hard_3
0,0,contronler_1043,hard_3
0,0,contronler_1044,hard_3
0,0,contronler_1044,hard_3
0,0,contronler_1045,hard_3
0,0,contronler_1045,hard_3
0,0,contronler_1046,hard_3
0,0,contronler_1046,hard_3
0,0,contronler_1047,hard_3
0,0,contronler_1047,hard_3
0,0,contronler_1048,hard_3
0,0,contronler_1048,hard_3
0,0,contronler_1049,hard_3
0,0,contronler_1049,hard_3
0,0,contronler_1049,hard_3
0,0,contronler_1049,hard_3
0,0,contronler_1050,hard_3
0,0,contronler_1051,hard_3
0,0,contronler_1052,hard_3
0,0,contronler_1052,hard_3
0,0,contronler_1052,hard_3
0,0,contronler_1053,hard_3
0,0,contronler_1053,hard_3
0,0,contronler_1053,hard_3
0,0,contronler_1054,hard_3
0,0,contronler_1055,hard_3
0,0,contronler_1056,hard_3
0,0,contronler_1056,hard_3
0,0,contronler_1056,hard_3
0,0,contronler_1057,hard_3
0,0,contronler_1057,hard_3
0,0,contronler_1058,hard_3
0,0,contronler_1059,hard_3
0,0,contronler_1060,hard_3
0,0,contronler_1060,hard_3
0,0,contronler_1060,hard_3
0,0,contronler_1060,hard_3
0,0,contronler_1060,hard_3
0,0,contronler_1061,hard_3
0,0,contronler_1062,hard_3
0,0,contronler_1062,hard_3
0,0,contronler_1063,hard_3
0,0,contronler_1063,hard_3
0,0,contronler_1063,hard_3
0,0,contronler_1064,hard_3
0,0,contronler_1065,hard_3
0,0,contronler_1066,hard_3
0,0,contronler_1066,hard_3
0,0,contronler_1067,hard_3
0,0,contronler_1068,hard_3
0,0,contronler_1069,hard_3
0,0,contronler_1069,hard_3
0,0,contronler_1070,hard_3
0,0,contronler_1070,hard_3
0,0,contronler_1071,hard_3
0,0,contronler_1072,hard_3
0,0,contronler_1073,hard_3
0,0,contronler_1074,hard_3
0,0,contronler_1074,hard_3
0,0,contronler_1075,hard_3
0,0,contronler_1076,hard_3
0,0,contronler_1076,hard_3
0,0,contronler_1076,hard_3
0,0,contronler_1077,hard_3
0,0,contronler_1077,hard_3
0,0,contronler_1078,hard_3
0,0,contronler_1079,hard_3
0,0,contronler_1079,hard_3
0,0,contronler_1079,hard_3
0,0,contronler_1079,hard_3
0,0,contronler_1079,hard_3
0,0,contronler_1080,hard_3
0,0,contronler_1080,hard_3
0,0,contronler_1081,hard_3
0,0,contronler_1082,hard_3
0,0,contronler_1082,hard_3
0,0,contronler_1082,hard_3
0,0,contronler_1083,hard_3
0,0,contronler_1083,hard_3
0,0,contronler_1083,hard_3
0,0,contronler_1084,hard_3
0,0,contronler_1084,hard_3
0,0,contronler_1084,hard_3
0,0,contronler_1084,hard_3
0,0,contronler_1085,hard_3
0,0,contronler_1085,hard_3
0,0,contronler_1085,hard_3
0,0,contronler_1085,hard_3
0,0,contronler_1085,hard_3
0,0,contronler_1086,hard_3
0,0,contronler_1087,hard_3
0,0,contronler_1087,hard_3
0,0,contronler_1087,hard_3
0,0,contronler_1088,hard_3
0,0,contronler_1088,hard_3
0,0,contronler_1089,hard_3
0,0,contronler_1090,hard_3
0,0,contronler_1090,hard_3
0,0,contronler_1091,hard_3
0,0,contronler_1092,hard_3
0,0,contronler_1093,hard_3
0,0,contronler_1094,hard_3
0,0,contronler_1094,hard_3
0,0,contronler_1094,hard_3
0,0,contronler_1095,hard_3
0,0,contronler_1096,hard_3
0,0,contronler_1097,hard_3
0,0,contronler_1097,hard_3
0,0,contronler_1097,hard_3
0,0,contronler_1097,hard_3
0,0,contronler_1098,hard_3
0,0,contronler_1099,hard_3
0,0,contronler_1100,hard_3
0,0,contronler_1100,hard_3
0,0,contronler_1101,hard_3
0,0,contronler_1101,hard_3
0,0,contronler_1101,hard_3
0,0,contronler_1102,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1103,hard_3
0,0,contronler_1104,hard_3
0,0,contronler_1104,hard_3
0,0,contronler_1104,hard_3
0,0,contronler_1105,hard_3
0,0,contronler_1106,hard_3
0,0,contronler_1106,hard_3
0,0,contronler_1106,hard_3
0,0,contronler_1107,hard_3
0,0,contronler_1108,hard_3
0,0,contronler_1108,hard_3
0,0,contronler_1109,hard_3
0,0,contronler_1109,hard_3
0,0,contronler_1109,hard_3
0,0,contronler_1110,hard_3
0,0,contronler_1111,hard_3
0,0,contronler_1111,hard_3
0,0,contronler_1111,hard_3
0,0,contronler_1112,hard_3
0,0,contronler_1112,hard_3
0,0,contronler_1113,hard_3
0,0,contronler_1114,hard_3
0,0,contronler_1115,hard_3
0,0,contronler_1115,hard_3
0,0,contronler_1116,hard_3
0,0,contronler_1117,hard_3
0,0,contronler_1117,hard_3
0,0,contronler_1118,hard_3
0,0,contronler_1119,hard_3
0,0,contronler_1119,hard_3
0,0,contronler_1119,hard_3
0,0,contronler_1120,hard_3
0,0,contronler_1120,hard_3
0,0,contronler_1121,hard_3
0,0,contronler_1122,hard_3
0,0,contronler_1122,hard_3
0,0,contronler_1123,hard_3
0,0,contronler_1123,hard_3
0,0,contronler_1124,hard_3
